key,counts,addr_ucount,ky_ucount,pd_ucount,law_f,law_m,law_v,counts1,spd_avg,spd_max,visb_avg,visb_max,temp_avg,temp_max,prcp_avg,prcp_max
2015 6 7,1256,77,42,132,335,768,153,33,2.8125000000000004,7.2,16069.75,16093.0,17.778125000000003,21.1,0.204,5.1
2014 6 21,1494,77,42,144,424,867,203,33,4.112499999999998,5.7,16069.75,16093.0,21.303125,25.0,0.0,0.0
2014 11 13,1236,77,40,141,377,689,170,33,3.646874999999998,6.2,16069.75,16093.0,7.637500000000004,13.3,0.0,0.0
2015 3 17,1318,77,44,149,395,759,164,33,5.846875000000002,14.9,15806.09375,16093.0,8.253125,15.0,0.055172413793103454,0.5
2015 5 17,1286,76,42,126,349,761,176,43,2.616666666666666,4.6,8270.57142857143,16093.0,20.559523809523814,26.1,1.2866666666666664,10.4
2015 12 14,1247,76,41,141,405,682,160,53,3.4461538461538437,9.3,6005.653846153846,16093.0,13.063461538461535,15.0,0.0,0.0
2016 9 9,1400,77,44,144,467,733,200,33,3.759374999999999,6.7,15793.90625,16093.0,28.090625000000006,31.7,0.0,0.0
2016 9 11,1254,77,37,134,344,703,207,35,7.088235294117645,10.3,15917.64705882353,16093.0,26.135294117647046,29.4,0.0,0.0
2016 11 11,1182,77,34,144,391,652,139,25,8.670833333333338,13.9,16093.0,16093.0,12.5875,18.3,0.0,0.0
2014 5 13,1391,77,38,147,401,794,196,33,4.4624999999999995,9.8,15969.1875,16093.0,17.496875,20.6,0.0,0.0
2014 5 23,1490,77,38,146,453,847,190,48,2.197872340425531,5.1,12284.0,16093.0,16.238297872340425,20.6,0.41428571428571426,8.1
2015 5 18,1374,77,38,148,430,751,193,41,4.3999999999999995,8.2,10592.875,16093.0,17.18500000000001,21.1,0.0,0.0
2016 6 23,1377,77,39,140,421,738,218,33,2.378125,4.6,16069.75,16093.0,24.965625000000003,29.4,0.0,0.0
2016 8 18,1357,77,39,140,419,753,185,33,2.2687500000000003,5.1,16069.75,16093.0,26.131249999999998,29.4,0.013636363636363636,0.3
2016 11 12,1207,76,40,137,365,690,152,33,6.228124999999997,11.8,16069.75,16093.0,6.840625,10.6,0.0,0.0
2014 3 13,1250,76,39,141,374,724,152,39,11.878947368421047,15.4,13953.368421052632,16093.0,-0.2657894736842102,10.0,0.535483870967742,3.8
2014 3 15,1624,76,43,142,440,1011,173,33,6.925000000000002,11.8,16069.75,16093.0,8.799999999999999,16.1,0.03333333333333333,0.3
2014 8 6,1421,77,43,144,428,829,164,31,4.056666666666666,7.2,16074.4,16093.0,25.106666666666666,29.4,0.0,0.0
2015 10 5,1363,77,42,140,440,711,212,35,5.814705882352938,8.2,16071.117647058823,16093.0,14.547058823529415,18.3,0.0,0.0
2016 4 11,1303,76,36,129,405,692,206,33,9.203125000000004,11.8,16069.75,16093.0,8.978124999999999,12.2,0.0,0.0
2016 7 11,1216,77,38,131,398,616,202,34,5.003030303030301,7.7,16070.454545454546,16093.0,23.07878787878788,27.2,0.0,0.0
2016 8 2,1303,77,38,140,416,686,201,33,4.159374999999999,6.7,16069.75,16093.0,23.181249999999988,25.6,0.0,0.0
2016 12 18,1102,76,38,124,341,610,151,45,6.361363636363635,12.9,9841.0,16093.0,8.55,15.0,0.6787878787878788,18.8
2014 2 14,1249,76,39,143,406,698,145,42,8.93414634146342,13.4,10732.780487804877,16093.0,2.031707317073171,4.4,2.051428571428571,32.3
2014 12 2,1205,76,36,131,363,665,177,36,5.939999999999997,7.2,15382.085714285715,16093.0,4.822857142857143,8.9,0.2333333333333333,1.8
2015 6 30,1345,77,42,141,410,766,169,32,4.683870967741936,8.8,16072.0,16093.0,22.951612903225808,26.7,0.0,0.0
2014 1 16,1437,77,43,140,445,824,168,53,2.5519230769230754,5.7,9712.48076923077,16093.0,4.588461538461539,6.0,0.0,0.0
2014 7 23,1425,77,39,140,420,799,206,33,6.137500000000001,11.3,16069.75,16093.0,24.946875,28.3,0.0,0.0
2014 9 19,1565,76,43,151,455,923,187,33,4.749999999999998,7.2,16069.75,16093.0,16.893749999999997,20.0,0.0,0.0
2016 8 31,1322,77,41,139,402,708,212,38,4.148648648648647,8.2,15616.891891891892,16093.0,25.070270270270274,29.4,0.0,0.0
2014 10 29,1359,76,39,136,431,718,210,33,3.9500000000000006,8.8,15918.90625,16093.0,17.1875,23.3,0.032,0.5
2016 3 17,1300,76,43,137,419,698,183,36,3.8457142857142856,14.9,16071.742857142857,16093.0,10.505714285714289,16.1,0.03333333333333333,0.3
2016 10 16,1357,77,38,138,453,720,184,33,4.731249999999998,6.7,16069.75,16093.0,15.690624999999999,20.6,0.0,0.0
2014 1 27,1114,76,38,130,361,599,154,33,5.915625000000001,10.8,16069.75,16093.0,1.975,6.7,0.0,0.0
2014 4 25,1477,76,43,147,461,821,195,33,5.271874999999997,9.8,16069.75,16093.0,11.2625,14.4,0.0,0.0
2014 6 12,1523,77,40,142,451,853,219,44,4.820930232558135,7.7,13160.767441860466,16093.0,19.188372093023247,24.4,0.0,0.0
2014 8 5,1436,77,38,136,430,827,179,33,3.7343750000000004,6.7,16069.75,16093.0,25.184374999999996,29.4,0.0,0.0
2015 7 19,1252,77,41,127,399,694,159,34,4.615151515151514,8.8,15352.242424242424,16093.0,26.80606060606061,31.1,0.038461538461538464,0.5
2016 3 13,1153,76,38,130,338,645,170,32,3.8064516129032246,6.7,16072.0,16093.0,12.79354838709677,17.2,0.0,0.0
2016 7 17,1266,76,39,135,409,683,174,33,4.040625000000001,8.2,16069.75,16093.0,26.224999999999998,30.6,0.2074074074074074,2.0
2016 8 20,1479,77,42,142,454,816,209,35,2.7294117647058833,7.2,16071.117647058823,16093.0,26.217647058823523,30.6,0.0,0.0
2016 9 4,1287,76,37,131,429,699,159,33,5.146874999999999,7.7,16069.75,16093.0,22.215625000000003,26.7,0.0,0.0
2014 7 11,1428,77,43,153,461,778,189,34,3.0454545454545445,6.7,16070.454545454546,16093.0,24.454545454545446,28.9,0.032,0.8
2014 8 29,1492,77,44,146,513,802,177,33,4.8437499999999964,9.3,16069.75,16093.0,21.556250000000002,25.6,0.0,0.0
2014 11 20,1331,76,42,147,442,732,157,33,7.496874999999998,10.3,16069.75,16093.0,4.25625,8.3,0.0,0.0
2015 2 20,1154,76,38,141,375,648,131,33,9.521875000000003,11.8,16069.75,16093.0,-11.528125000000001,-6.1,0.0,0.0
2015 9 22,1484,77,38,150,488,807,189,33,4.456249999999999,6.2,16069.75,16093.0,19.281249999999996,22.2,0.0,0.0
2016 8 11,1305,77,43,140,391,720,194,35,4.385294117647057,8.2,16071.117647058823,16093.0,28.16470588235294,33.3,0.05652173913043478,1.3
2014 1 17,1530,77,42,144,501,864,165,35,3.373529411764706,7.2,16071.117647058823,16093.0,2.7588235294117647,6.7,0.0,0.0
2014 4 30,1049,77,39,133,340,576,133,42,8.658536585365852,11.8,8776.80487804878,16093.0,7.270731707317072,10.0,3.507692307692307,22.0
2016 1 10,1187,76,38,129,349,673,165,43,8.669047619047623,13.9,8926.97619047619,16093.0,11.316666666666666,14.0,2.3971428571428572,20.0
2014 7 14,1389,77,42,137,464,700,225,38,3.9567567567567545,10.3,15532.378378378378,16093.0,24.235135135135135,28.3,0.39032258064516134,5.0
2015 5 3,1275,77,37,122,373,709,193,32,3.819354838709677,7.2,16072.0,16093.0,12.570967741935481,18.9,0.0,0.0
2015 5 11,1306,77,40,142,386,730,190,50,3.838775510204082,10.3,9604.122448979591,16093.0,19.489795918367346,25.0,0.0,0.0
2015 5 26,1403,77,42,148,436,778,189,33,6.03125,10.8,16069.75,16093.0,20.084374999999994,24.4,0.0,0.0
2016 4 21,1418,76,42,148,404,808,206,33,5.712500000000002,10.3,16069.75,16093.0,12.331249999999997,17.2,0.0,0.0
2016 9 1,1381,77,36,139,425,772,184,35,3.1264705882352923,7.2,15101.529411764706,16093.0,24.364705882352943,26.1,0.0,0.0
2014 11 19,1177,77,42,147,408,620,149,33,7.656249999999994,13.9,16069.75,16093.0,-2.4375,0.6,0.0,0.0
2015 1 6,968,76,34,116,332,515,121,44,3.720930232558137,9.8,10237.186046511628,16093.0,-5.806976744186044,-1.1,0.17027027027027025,2.0
2015 7 31,1481,77,44,162,483,799,199,33,3.8562499999999993,7.7,15360.3125,16093.0,27.571875,33.3,2.303703703703704,24.6
2015 9 9,1455,76,42,144,442,797,216,44,5.004651162790694,9.3,16038.279069767443,16093.0,25.93953488372092,30.0,0.038461538461538464,0.5
2015 11 22,1192,77,36,118,389,644,159,34,5.3242424242424224,6.7,16070.454545454546,16093.0,11.824242424242424,14.4,0.0,0.0
2016 1 11,1197,76,39,148,359,652,186,33,9.884375000000004,13.4,16069.75,16093.0,2.8906249999999996,11.7,1.6172413793103448,32.5
2014 3 9,1143,76,43,131,326,697,120,33,6.459374999999998,8.8,15956.96875,16093.0,6.5437499999999975,11.7,0.0,0.0
2014 7 18,1438,77,42,146,457,798,183,33,3.5656249999999985,4.6,16069.75,16093.0,23.681250000000002,28.3,0.0,0.0
2015 3 27,1315,77,39,138,420,752,143,46,5.0622222222222195,8.2,14156.244444444445,16093.0,7.268888888888889,12.0,0.7194444444444446,6.4
2015 4 6,1201,76,39,146,389,676,136,34,4.351515151515152,10.8,16070.454545454546,16093.0,9.466666666666669,14.4,0.0,0.0
2016 3 4,1283,76,37,139,375,719,189,44,5.146511627906977,9.8,9074.279069767443,16093.0,0.5906976744186047,3.9,0.272972972972973,2.0
2016 6 29,1391,76,40,148,471,704,216,44,3.555813953488369,7.2,9668.232558139534,16093.0,24.790697674418606,31.7,0.14400000000000002,3.6
2016 9 27,1239,76,38,143,345,687,207,39,5.22894736842105,8.2,15819.315789473685,16093.0,20.915789473684203,23.3,0.5193548387096775,5.0
2016 10 17,1310,77,38,143,390,703,217,33,3.849999999999998,5.1,16069.75,16093.0,19.331249999999997,23.9,0.0,0.0
2016 10 31,1354,77,38,148,469,674,211,33,6.1218749999999975,10.3,16007.25,16093.0,11.521875000000003,16.1,0.39999999999999997,4.0
2014 3 6,1261,77,41,142,409,711,141,33,5.065624999999999,7.7,16069.75,16093.0,-3.621875,0.0,0.0,0.0
2014 8 28,1490,77,42,155,475,834,181,33,4.971875,8.2,16069.75,16093.0,24.931250000000002,28.3,0.0,0.0
2015 4 8,1258,76,44,142,339,772,147,39,6.202631578947368,9.8,15941.842105263158,16093.0,7.1710526315789505,9.4,0.06363636363636364,0.8
2016 5 4,1290,76,41,139,383,720,187,44,4.216279069767439,7.2,11571.581395348838,16093.0,10.267441860465118,12.0,0.668421052631579,19.1
2014 4 17,1240,77,43,153,375,764,101,33,5.471874999999998,8.2,16069.75,16093.0,5.249999999999998,8.3,0.08,2.0
2014 9 10,1447,76,41,150,446,824,177,35,3.8352941176470563,6.2,16071.117647058823,16093.0,20.50294117647059,25.0,0.0,0.0
2015 8 8,1461,76,44,147,472,823,166,33,3.4593749999999988,5.7,16069.75,16093.0,23.878124999999997,28.3,0.0,0.0
2015 9 4,1525,76,45,156,526,808,191,36,4.102857142857142,7.2,15486.57142857143,16093.0,25.905714285714293,28.3,0.0,0.0
2016 8 23,1348,77,38,136,400,763,185,33,3.7375000000000007,8.2,16069.75,16093.0,21.90625,26.1,0.0,0.0
2014 9 14,1312,77,35,121,375,747,190,35,3.9970588235294104,6.2,15315.176470588236,16093.0,16.86176470588235,21.7,0.7799999999999999,7.4
2016 2 13,1079,76,41,138,300,625,154,33,9.053125000000003,14.4,15918.90625,16093.0,-5.671875,-3.3,0.0,0.0
2016 4 2,1276,77,42,147,367,748,161,37,4.3,10.3,14153.083333333334,16093.0,11.55277777777777,17.8,0.26,3.6
2016 10 22,1320,77,40,146,396,745,179,46,7.144444444444446,12.9,11903.511111111111,16093.0,13.464444444444451,18.9,1.4305555555555554,23.4
2015 1 3,1021,77,41,126,366,508,147,38,4.024324324324322,7.2,13639.081081081082,16093.0,2.775675675675676,6.7,0.6548387096774194,4.0
2015 10 11,1319,77,40,138,433,703,183,33,3.871875000000001,6.2,16069.75,16093.0,14.687499999999996,20.0,0.0,0.0
2015 12 30,1180,76,38,140,413,630,137,40,2.8743589743589726,4.6,14415.846153846154,16093.0,6.251282051282051,8.3,0.8,16.8
2016 4 9,1280,76,38,131,380,742,158,37,4.280555555555555,7.7,14894.5,16093.0,4.625000000000001,7.8,0.1689655172413793,1.0
2016 4 22,1506,76,41,146,466,823,217,33,3.446875,7.2,15793.90625,16093.0,15.943750000000005,21.7,0.0,0.0
2014 4 10,1348,76,41,141,430,762,156,33,7.384375000000002,12.4,16069.75,16093.0,8.834374999999998,11.7,0.0,0.0
2014 12 1,1419,76,38,137,469,759,191,34,3.6121212121212123,10.3,16070.454545454546,16093.0,11.939393939393941,16.7,0.02,0.5
2014 12 25,844,75,38,106,270,451,123,43,7.480952380952382,10.8,9024.0,16093.0,11.271428571428572,13.3,1.2868421052631576,26.7
2015 1 24,1085,76,42,138,356,613,116,48,4.799999999999997,8.8,8312.468085106382,16093.0,1.9212765957446813,4.4,1.3149999999999997,17.0
2015 5 5,1396,77,40,147,410,799,187,33,3.637499999999998,9.3,16069.75,16093.0,19.228125000000006,27.2,0.0,0.0
2015 5 27,1382,77,42,151,442,754,186,37,6.380555555555556,13.9,15737.75,16093.0,19.191666666666663,22.8,0.0,0.0
2014 8 4,1404,76,41,143,431,769,204,40,3.8743589743589735,7.7,16073.923076923076,16093.0,23.397435897435905,26.7,0.11923076923076922,2.3
2015 6 10,1437,77,43,145,431,796,210,33,4.925,9.3,16069.75,16093.0,23.2125,27.8,0.0,0.0
2015 12 3,1250,77,39,145,409,657,184,37,6.102777777777778,10.8,13505.166666666666,16093.0,11.316666666666668,14.0,0.25,3.0
2015 7 17,1439,77,43,146,473,789,177,33,4.68125,8.8,16069.75,16093.0,22.459374999999998,26.1,0.0,0.0
2016 4 1,1763,77,44,154,492,1058,213,42,8.134146341463413,11.8,8129.195121951219,16093.0,13.153658536585361,18.9,0.041935483870967745,0.3
2015 1 18,977,76,37,113,287,563,127,51,3.3639999999999977,8.2,9966.54,16093.0,3.7459999999999987,8.3,2.373170731707317,16.0
2015 8 24,1379,77,43,146,449,724,206,33,2.8968750000000005,5.7,16069.75,16093.0,25.168749999999996,28.9,0.0,0.0
2014 6 2,1425,77,40,145,457,755,213,33,5.0093749999999995,8.8,16069.75,16093.0,18.80625,23.3,0.0,0.0
2015 1 26,929,76,35,116,342,458,129,44,7.4476190476190505,10.8,8494.57142857143,16093.0,-2.4285714285714284,2.2,0.17250000000000001,2.0
2015 11 29,1097,76,33,121,356,598,143,36,4.885714285714285,6.7,16071.742857142857,16093.0,7.025714285714286,10.0,0.037037037037037035,0.5
2016 1 3,1076,76,38,125,350,556,170,33,6.296874999999998,9.3,16069.75,16093.0,4.668749999999999,8.9,0.0,0.0
2014 5 4,1302,77,35,122,342,791,169,35,7.126470588235297,12.4,16071.117647058823,16093.0,14.282352941176477,18.3,0.0,0.0
2015 6 24,1384,77,41,139,424,757,203,34,5.3272727272727245,8.2,15949.242424242424,16093.0,26.030303030303028,29.4,0.05,0.5
2015 9 7,1236,76,36,122,396,683,157,33,4.9156249999999995,8.8,16069.75,16093.0,24.34375,29.4,0.0,0.0
2015 11 17,1323,77,40,140,440,702,181,33,4.031249999999998,6.2,16069.75,16093.0,9.60625,15.6,0.0,0.0
2016 3 19,1296,76,37,131,406,719,171,33,4.065624999999997,8.2,16069.75,16093.0,6.4875,11.1,0.0,0.0
2014 4 3,1367,76,42,148,401,797,169,33,2.3562499999999997,5.7,15956.96875,16093.0,9.284375,16.1,0.06153846153846154,0.8
2014 8 23,1491,77,37,135,469,866,156,37,3.363888888888887,5.7,16072.333333333334,16093.0,21.05,23.3,0.15357142857142855,3.3
2014 11 23,1199,77,39,128,360,680,159,33,5.134374999999998,8.8,16069.75,16093.0,8.046875,11.7,0.0,0.0
2015 7 16,1442,77,45,152,437,804,201,33,5.371874999999998,9.3,16069.75,16093.0,22.737499999999997,25.6,0.07407407407407407,1.0
2015 11 21,1314,76,41,143,419,738,157,33,4.634374999999999,6.7,16069.75,16093.0,8.665625,11.7,0.0,0.0
2014 5 20,1480,77,45,139,399,869,212,35,4.720588235294115,6.7,16071.117647058823,16093.0,19.01764705882353,26.1,0.0,0.0
2014 7 30,1433,77,40,143,437,771,225,33,3.468750000000001,7.7,16069.75,16093.0,22.340624999999996,26.1,0.0,0.0
2015 1 25,1104,76,40,122,359,617,128,33,6.909374999999997,8.8,16069.75,16093.0,3.6937500000000005,7.2,0.8111111111111112,19.1
2015 2 1,1322,76,39,133,386,785,151,33,4.8562499999999975,9.8,16069.75,16093.0,-2.4343750000000006,1.7,0.022222222222222223,0.3
2015 3 11,1275,77,40,142,407,718,150,47,3.5065217391304344,9.3,7652.760869565217,16093.0,8.565217391304346,16.1,1.3081081081081078,12.4
2015 10 8,1362,77,42,141,446,743,173,33,3.018749999999999,5.1,16069.75,16093.0,17.503125,21.1,0.0,0.0
2015 11 3,1269,77,41,140,416,696,157,33,2.0000000000000004,5.1,15956.96875,16093.0,13.696875,20.0,0.0,0.0
2016 2 29,1168,77,35,128,354,636,178,33,6.396874999999999,11.3,15969.1875,16093.0,8.9125,16.1,0.13846153846153847,2.0
2016 9 20,1320,77,39,148,380,729,211,38,2.2702702702702693,5.1,15660.351351351352,16093.0,22.48648648648649,26.7,1.6900000000000002,24.6
2015 4 11,1232,77,40,138,383,728,121,34,7.363636363636366,11.3,15456.424242424242,16093.0,13.36060606060606,15.6,0.19615384615384615,4.8
2015 5 30,1496,77,47,149,428,874,194,44,4.525581395348838,11.8,13498.976744186046,16093.0,20.032558139534885,25.0,0.0,0.0
2016 7 31,1178,77,38,126,351,651,176,40,4.592307692307691,7.7,14003.74358974359,16093.0,24.753846153846155,26.7,0.603125,4.6
2014 5 12,1379,77,40,129,422,761,196,33,3.8187500000000005,9.3,16069.75,16093.0,19.062499999999993,24.4,0.02,0.5
2015 1 13,1215,75,41,139,360,700,155,33,6.8,10.3,16069.75,16093.0,-0.17187500000000017,4.4,1.6857142857142857,17.8
2015 4 3,1367,76,44,158,439,758,170,44,4.376744186046508,8.8,9286.116279069767,16093.0,10.053488372093023,13.9,0.12857142857142856,1.3
2016 5 2,1236,76,39,130,367,667,202,42,2.904878048780486,5.1,9096.634146341463,16093.0,9.59756097560976,13.3,0.4517241379310344,5.6
2016 8 12,1363,77,44,150,434,745,184,34,4.957575757575756,9.8,16070.454545454546,16093.0,28.40606060606062,32.2,0.075,1.5
2014 3 30,1085,76,38,118,296,653,136,49,6.172916666666668,11.3,5484.916666666667,16093.0,9.293749999999994,12.0,5.385365853658538,66.0
2014 7 25,1527,76,43,160,489,830,208,33,4.515624999999997,6.7,16069.75,16093.0,24.099999999999994,27.8,0.0,0.0
2014 10 15,1567,77,42,149,486,865,216,36,7.134285714285714,9.3,15933.8,16093.0,21.665714285714287,23.9,0.025925925925925925,0.3
2014 12 30,984,75,37,129,343,496,145,33,4.443749999999998,6.7,16069.75,16093.0,0.784375,4.4,0.0,0.0
2015 8 3,1413,76,41,141,446,772,195,33,5.706250000000002,11.3,16069.75,16093.0,26.190625,31.1,0.0,0.0
2016 4 24,1192,76,35,122,342,682,168,34,5.8999999999999995,9.3,16070.454545454546,16093.0,13.263636363636364,17.2,0.12692307692307692,3.0
2015 7 26,1437,77,42,136,463,765,209,33,5.287500000000002,11.8,16069.75,16093.0,25.878124999999997,30.6,0.0,0.0
2016 3 5,1227,77,37,134,350,724,153,33,4.596874999999999,7.2,16069.75,16093.0,1.6156249999999996,4.4,0.1769230769230769,3.3
2014 2 20,1320,77,42,151,392,784,144,33,4.096874999999997,7.7,15580.5625,16093.0,4.031250000000002,6.1,0.6592592592592593,7.9
2014 8 10,1475,76,41,142,430,868,177,33,3.1656249999999995,5.7,16069.75,16093.0,25.49062499999999,30.0,0.0,0.0
2014 11 22,1339,76,41,135,409,813,117,33,5.346875,8.8,16069.75,16093.0,1.3437500000000002,6.7,0.0,0.0
2014 12 15,1218,76,40,135,409,646,163,33,2.9218749999999987,5.7,16069.75,16093.0,4.871874999999998,8.3,0.0,0.0
2014 12 17,1316,77,39,131,446,714,156,43,4.073809523809523,8.8,9534.357142857143,16093.0,9.107142857142858,12.2,0.9857142857142855,7.6
2016 5 5,1339,76,38,148,409,757,173,42,6.456097560975605,10.3,16074.853658536585,16093.0,10.124390243902443,13.9,0.2074074074074074,2.0
2016 6 10,1440,76,41,148,402,854,184,33,6.615624999999999,9.8,16069.75,16093.0,20.240624999999998,25.6,0.0,0.0
2016 8 21,1283,77,40,141,436,662,185,35,4.914705882352941,8.2,16023.79411764706,16093.0,26.455882352941178,28.9,0.03636363636363637,0.8
2014 11 18,1205,77,38,136,377,668,160,35,9.611764705882358,12.9,16071.117647058823,16093.0,3.3147058823529414,11.1,2.5225806451612898,34.8
2015 1 10,1065,77,41,129,327,614,124,33,7.578124999999995,10.8,16069.75,16093.0,-5.459375,-0.6,0.1,1.8
2015 2 23,1001,77,38,127,326,541,134,33,7.353125000000003,10.8,15906.6875,16093.0,-1.6906250000000003,2.8,0.21538461538461537,5.1
2016 2 28,1084,76,37,121,325,604,155,33,6.724999999999998,8.8,16069.75,16093.0,6.300000000000001,13.9,0.0,0.0
2016 8 14,1343,77,36,128,417,751,175,33,4.715624999999999,8.2,16019.46875,16093.0,30.843749999999996,35.0,0.0,0.0
2014 5 3,1453,77,40,138,408,876,169,33,4.906249999999999,8.2,16069.75,16093.0,14.984375000000004,18.3,0.012,0.3
2014 10 16,1414,76,42,147,442,797,175,55,6.772222222222221,9.3,12564.796296296296,16093.0,20.488888888888894,22.0,1.848936170212766,19.0
2015 1 2,1038,76,36,122,378,523,137,33,7.131249999999999,9.8,16069.75,16093.0,4.053124999999999,6.7,0.0,0.0
2015 9 20,1373,77,38,140,450,727,196,37,5.811111111111108,8.2,16072.333333333334,16093.0,23.088888888888892,26.1,0.0,0.0
2014 6 1,1617,77,37,142,469,913,235,33,3.0687499999999996,5.7,16069.75,16093.0,17.840625000000006,23.3,0.0,0.0
2014 6 18,1500,77,43,149,460,827,213,33,5.890624999999999,9.3,15906.6875,16093.0,27.837500000000013,32.2,0.0,0.0
2014 8 22,1372,77,41,148,448,763,161,45,3.719512195121949,6.2,15398.073170731708,16093.0,21.97317073170732,25.0,0.884375,6.0
2016 1 22,1363,76,42,142,435,764,164,33,5.787499999999996,9.3,16069.75,16093.0,-2.6374999999999984,0.0,0.0,0.0
2016 10 26,1259,76,40,137,406,679,174,33,5.540624999999997,9.3,16069.75,16093.0,7.8843749999999995,11.1,0.0,0.0
2014 6 6,1536,77,44,143,481,828,227,34,6.330303030303028,9.3,16070.454545454546,16093.0,20.93333333333333,25.0,0.7730769230769231,12.7
2014 6 20,1591,77,40,144,469,893,229,33,4.656249999999999,7.7,16069.75,16093.0,23.231250000000006,27.8,0.10740740740740742,1.3
2014 7 3,1484,76,43,149,473,786,225,43,4.48095238095238,12.4,15366.452380952382,16093.0,24.783333333333335,28.9,2.216666666666667,13.2
2014 8 24,1383,77,40,137,407,796,180,35,2.7647058823529407,7.2,16071.117647058823,16093.0,21.252941176470586,26.1,0.0,0.0
2014 8 27,1439,77,41,157,451,808,180,33,4.171875,6.7,16069.75,16093.0,24.271874999999994,28.9,0.0,0.0
2014 9 2,1480,77,41,142,443,825,212,33,4.121875000000001,7.7,15856.40625,16093.0,27.228124999999995,32.8,0.0,0.0
2014 9 17,1459,77,44,151,451,839,169,34,2.645454545454545,5.1,16070.454545454546,16093.0,18.05454545454546,23.0,1.3199999999999998,6.6
2014 10 7,1395,76,38,143,434,755,206,33,7.549999999999995,11.3,16069.75,16093.0,19.85,22.8,0.0,0.0
2015 2 25,1201,77,42,138,420,626,155,35,5.317647058823527,9.8,16071.117647058823,16093.0,-2.3176470588235287,2.8,0.0,0.0
2015 8 20,1534,77,40,139,452,883,199,35,5.567647058823529,9.3,16071.117647058823,16093.0,27.055882352941175,30.0,0.0,0.0
2016 10 29,1338,76,42,131,441,708,189,33,4.249999999999998,9.3,16069.75,16093.0,9.928124999999998,16.7,0.0,0.0
2014 3 27,1292,77,39,140,397,750,145,33,6.881249999999998,11.3,16069.75,16093.0,-1.115625,3.3,0.0,0.0
2014 10 21,1383,77,39,139,457,742,184,33,3.346874999999998,7.2,16069.75,16093.0,15.128124999999999,18.9,0.0962962962962963,0.8
2016 2 1,1418,77,39,150,420,787,211,33,4.603124999999999,7.2,16069.75,16093.0,9.062500000000002,15.6,0.0,0.0
2016 7 9,1304,76,42,134,380,737,187,41,5.757499999999996,8.2,15993.95,16093.0,20.497500000000002,22.0,0.05555555555555555,0.5
2014 1 24,1308,76,43,138,395,778,135,33,7.259374999999998,10.3,16069.75,16093.0,-8.96875,-6.7,0.0,0.0
2015 11 19,1278,76,37,141,411,685,182,45,7.995454545454549,10.8,15015.454545454546,16093.0,15.79545454545455,17.0,0.18387096774193545,4.8
2016 8 13,1366,77,42,149,451,736,179,33,4.590624999999998,8.8,16069.75,16093.0,29.418750000000003,32.8,0.013043478260869565,0.3
2014 2 24,1174,76,38,131,368,675,131,35,6.752941176470591,10.3,16071.117647058823,16093.0,4.532352941176471,10.0,0.07241379310344828,0.5
2014 4 15,1267,76,40,140,359,749,159,51,10.244000000000002,12.9,4644.48,16093.0,12.005999999999998,13.3,0.6307692307692307,6.0
2014 8 3,1365,77,40,135,402,778,185,38,1.7864864864864867,4.1,15597.0,16093.0,20.948648648648643,24.4,0.48620689655172417,10.2
2014 10 24,1546,77,40,147,481,867,198,33,5.928124999999998,8.8,15918.875,16093.0,12.90625,16.7,0.13103448275862067,3.0
2015 3 7,1235,77,39,133,354,743,138,33,5.587499999999998,8.2,16069.75,16093.0,-3.45625,2.2,0.0,0.0
2015 11 24,1240,76,43,145,426,669,145,33,3.8031249999999988,6.7,16069.75,16093.0,3.9437499999999996,8.3,0.0,0.0
2015 12 26,1160,76,35,125,375,641,144,43,3.835714285714285,8.2,11174.47619047619,16093.0,13.599999999999998,17.0,0.18484848484848485,2.5
2016 4 18,1370,77,39,142,380,765,225,33,3.6843749999999993,7.7,16069.75,16093.0,15.415624999999997,25.0,0.0,0.0
2016 5 9,1372,76,40,143,408,749,215,33,5.653125,9.8,16069.75,16093.0,16.103125,22.2,0.1846153846153846,2.8
2016 12 30,992,76,41,122,327,527,138,34,7.781818181818182,10.3,15875.39393939394,16093.0,3.9545454545454537,6.1,0.7571428571428571,9.1
2015 8 15,1540,77,46,147,453,872,215,33,4.55625,8.8,16069.75,16093.0,25.796875000000004,30.6,0.0,0.0
2015 9 27,1237,76,38,128,362,699,176,35,3.4882352941176458,6.7,16071.117647058823,16093.0,17.379411764705885,22.0,0.0,0.0
2015 11 7,1378,77,43,142,451,755,172,33,4.365624999999999,8.2,16069.75,16093.0,18.112500000000008,21.7,0.0,0.0
2014 12 22,1035,76,37,132,395,485,155,40,3.599999999999998,6.2,15348.02564102564,16093.0,4.86923076923077,8.3,0.016129032258064516,0.3
2015 2 24,1018,77,40,136,309,575,134,33,5.084374999999998,10.8,16069.75,16093.0,-10.153125000000001,-3.3,0.0,0.0
2016 5 17,1428,76,40,136,423,809,196,34,5.593939393939391,8.8,16070.454545454546,16093.0,14.893939393939394,18.9,0.0,0.0
2016 6 25,1346,77,39,135,412,742,192,33,3.6374999999999997,6.7,16069.75,16093.0,22.89375,26.7,0.0,0.0
2016 7 16,1400,77,37,138,436,790,174,35,4.51176470588235,7.7,15173.735294117647,16093.0,27.62058823529412,31.1,0.10714285714285714,1.5
2015 9 1,1757,76,43,159,556,957,244,33,3.9031249999999984,6.7,16069.75,16093.0,27.249999999999996,30.0,0.0,0.0
2015 11 14,1212,76,40,140,394,665,153,33,9.103125000000002,12.4,16069.75,16093.0,9.20625,11.7,0.0,0.0
